"id","date","interaction","type"
"61138",2018-09-29,"Foster","move"
"61138",2019-01-24,"Adoption","move"
"61139",2018-09-29,"Foster","move"
"61139",2019-01-22,"Adoption","move"
"61140",2018-10-03,"Reclaimed","move"
"61141",2018-09-28,"Reclaimed","move"
"61142",2018-10-04,"Adoption","move"
"61143",2018-10-04,"Adoption","move"
"61144",2018-09-29,"Foster","move"
"61144",2018-11-28,"Adoption","move"
"61145",2018-09-29,"Foster","move"
"61145",2018-11-28,"Adoption","move"
"61146",2018-10-12,"Foster","move"
"61146",2018-11-18,"Adoption","move"
"61147",2018-10-24,"Adoption","move"
"61148",2018-10-20,"Adoption","move"
"61149",2018-10-11,"Adoption","move"
"61150",2018-10-28,"Adoption","move"
"61151",2018-10-06,"Adoption","move"
"61152",2018-10-06,"Adoption","move"
"61153",2018-10-10,"Adoption","move"
"61155",2018-10-01,"Reclaimed","move"
"61156",2018-10-07,"Foster","move"
"61156",2018-10-27,"Foster","move"
"61156",2018-12-07,"Adoption","move"
"61157",2018-10-10,"Adoption","move"
"61158",2018-11-21,"Foster","move"
"61158",2019-02-08,"Adoption","move"
"61159",2018-10-12,"Adoption","move"
"61159",2019-02-09,"Adoption","move"
"61160",2018-10-02,"Transfer","move"
"61161",2018-10-31,"Adoption","move"
"61162",2018-10-10,"Foster","move"
"61162",2019-03-01,"Adoption","move"
"61163",2018-10-10,"Foster","move"
"61163",2018-12-21,"Adoption","move"
"61164",2018-10-10,"Foster","move"
"61164",2018-12-21,"Foster","move"
"61164",2019-01-19,"Adoption","move"
"61164",2019-05-10,"Adoption","move"
"61165",2018-10-10,"Foster","move"
"61165",2018-12-22,"Adoption","move"
"61166",2018-10-01,"Reclaimed","move"
"61166",2018-10-10,"Reclaimed","move"
"61167",2018-10-07,"Foster","move"
"61167",2018-10-27,"Foster","move"
"61167",2018-12-07,"Adoption","move"
"61168",2018-10-01,"Reclaimed","move"
"61169",2019-01-26,"Transfer","move"
"61170",2019-01-30,"Adoption","move"
"61172",2018-10-28,"Adoption","move"
"61173",2018-10-28,"Adoption","move"
"61174",2018-10-06,"Foster","move"
"61174",2018-12-05,"Foster","move"
"61174",2019-01-13,"Transfer","move"
"61175",2018-10-06,"Foster","move"
"61176",2018-10-05,"Adoption","move"
"61177",2018-10-15,"Adoption","move"
"61178",2018-10-16,"Adoption","move"
"61179",2018-10-02,"Reclaimed","move"
"61180",2018-10-07,"Adoption","move"
"61181",2018-10-07,"Adoption","move"
"61182",2018-10-07,"Adoption","move"
"61183",2018-10-09,"Adoption","move"
"61185",2018-10-03,"Reclaimed","move"
"61188",2018-10-16,"Adoption","move"
"61189",2018-11-30,"Adoption","move"
"61190",2018-10-16,"Adoption","move"
"61191",2018-10-17,"Adoption","move"
"61192",2018-10-14,"Adoption","move"
"61193",2018-10-23,"Adoption","move"
"61193",2018-12-21,"Adoption","move"
"61194",2018-10-04,"Reclaimed","move"
"61196",2018-10-06,"Reclaimed","move"
"61197",2018-10-17,"Adoption","move"
"61198",2018-10-25,"Foster","move"
"61198",2019-02-01,"Adoption","move"
"61199",2018-10-20,"Transfer","move"
"61200",2018-10-13,"Reclaimed","move"
"61202",2018-10-11,"Adoption","move"
"61203",2018-10-12,"Adoption","move"
"61204",2019-01-09,"Foster","move"
"61204",2019-03-18,"Foster","move"
"61204",2019-06-16,"Adoption","move"
"61205",2018-09-28,"Foster","move"
"61205",2018-12-18,"Adoption","move"
"61206",2018-09-28,"Foster","move"
"61206",2018-12-18,"Adoption","move"
"61207",2018-09-28,"Foster","move"
"61207",2018-12-14,"Adoption","move"
"61208",2018-09-28,"Foster","move"
"61208",2018-12-15,"Adoption","move"
"61209",2018-09-28,"Foster","move"
"61209",2018-12-14,"Adoption","move"
"61210",2018-09-28,"Foster","move"
"61211",2018-09-28,"Foster","move"
"61211",2018-12-14,"Adoption","move"
"61212",2018-10-05,"Reclaimed","move"
"61213",2018-10-17,"Adoption","move"
"61214",2018-10-06,"Reclaimed","move"
"61214",2018-10-15,"Adoption","move"
"61215",2018-10-07,"Transfer","move"
"61216",2018-10-13,"Adoption","move"
"61216",2019-02-13,"Adoption","move"
"61216",2019-06-27,"Adoption","move"
"61217",2018-10-14,"Adoption","move"
"61218",2018-10-14,"Adoption","move"
"61220",2018-12-03,"Adoption","move"
"61221",2018-10-05,"Foster","move"
"61222",2018-10-05,"Foster","move"
"61223",2018-10-05,"Foster","move"
"61223",2019-01-09,"Adoption","move"
"61224",2018-10-05,"Foster","move"
"61225",2018-10-05,"Foster","move"
"61227",2018-11-20,"Foster","move"
"61227",2018-12-10,"Adoption","move"
"61227",2019-07-16,"Adoption","move"
"61228",2018-10-16,"Adoption","move"
"61229",2018-10-25,"Foster","move"
"61230",2018-10-12,"Foster","move"
"61230",2018-12-21,"Adoption","move"
"61232",2018-10-10,"Adoption","move"
"61233",2018-11-04,"Adoption","move"
"61233",2018-11-13,"Adoption","move"
"61234",2018-11-04,"Adoption","move"
"61235",2018-11-08,"Adoption","move"
"61236",2018-11-14,"Adoption","move"
"61238",2018-11-20,"Adoption","move"
"61239",2018-10-19,"Adoption","move"
"61240",2018-11-26,"Adoption","move"
"61241",2018-10-12,"Adoption","move"
"61242",2018-10-12,"Adoption","move"
"61243",2018-10-14,"Adoption","move"
"61243",2018-12-02,"Transfer","move"
"61244",2018-10-23,"Adoption","move"
"61245",2018-10-12,"Foster","move"
"61245",2018-11-19,"Adoption","move"
"61246",2018-10-08,"Reclaimed","move"
"61248",2018-10-15,"Foster","move"
"61248",2018-11-02,"Adoption","move"
"61249",2018-10-15,"Foster","move"
"61249",2018-10-30,"Adoption","move"
"61251",2018-10-09,"Reclaimed","move"
"61254",2018-11-01,"Adoption","move"
"61255",2018-11-08,"Adoption","move"
"61256",2018-11-08,"Adoption","move"
"61257",2018-10-09,"Reclaimed","move"
"61258",2018-10-12,"Foster","move"
"61258",2018-11-16,"Adoption","move"
"61260",2018-10-09,"Reclaimed","move"
"61261",2018-10-30,"Adoption","move"
"61262",2018-10-10,"Reclaimed","move"
"61263",2018-10-28,"Adoption","move"
"61265",2018-10-20,"Foster","move"
"61265",2018-12-22,"Adoption","move"
"61266",2018-10-13,"Foster","move"
"61266",2018-11-21,"Adoption","move"
"61267",2018-10-22,"Adoption","move"
"61268",2018-10-12,"Reclaimed","move"
"61269",2018-10-15,"Foster","move"
"61269",2018-10-31,"Adoption","move"
"61271",2019-01-07,"Adoption","move"
"61271",2019-02-11,"Foster","move"
"61271",2019-04-01,"Adoption","move"
"61273",2018-10-18,"Adoption","move"
"61274",2018-11-28,"Adoption","move"
"61275",2018-10-26,"Reclaimed","move"
"61276",2018-10-22,"Adoption","move"
"61277",2018-10-21,"Adoption","move"
"61278",2018-10-21,"Adoption","move"
"61279",2018-10-19,"Foster","move"
"61279",2018-11-27,"Adoption","move"
"61280",2018-10-11,"Reclaimed","move"
"61281",2018-10-12,"Reclaimed","move"
"61282",2018-10-12,"Reclaimed","move"
"61283",2018-11-11,"Adoption","move"
"61284",2018-10-20,"Transfer","move"
"61285",2018-10-14,"Adoption","move"
"61286",2018-10-16,"Adoption","move"
"61287",2018-10-17,"Adoption","move"
"61287",2018-12-02,"Adoption","move"
"61288",2018-10-16,"Adoption","move"
"61290",2018-10-27,"Foster","move"
"61291",2018-11-21,"Adoption","move"
"61292",2018-10-26,"Adoption","move"
"61293",2018-10-26,"Adoption","move"
"61294",2018-10-22,"Adoption","move"
"61295",2019-01-04,"Adoption","move"
"61296",2018-10-13,"Foster","move"
"61296",2019-01-30,"Adoption","move"
"61298",2018-10-30,"Adoption","move"
"61299",2018-10-13,"Foster","move"
"61299",2019-01-30,"Adoption","move"
"61300",2018-10-13,"Foster","move"
"61301",2018-10-13,"Foster","move"
"61301",2019-02-01,"Adoption","move"
"61302",2018-10-12,"Reclaimed","move"
"61304",2018-10-18,"Adoption","move"
"61305",2018-10-17,"Adoption","move"
"61306",2018-11-26,"Adoption","move"
"61307",2018-10-20,"Adoption","move"
"61308",2018-10-18,"Adoption","move"
"61309",2019-02-01,"Adoption","move"
"61312",2018-10-17,"Adoption","move"
"61313",2018-11-17,"Adoption","move"
"61314",2018-10-13,"Reclaimed","move"
"61316",2018-12-11,"Adoption","move"
"61316",2019-03-12,"Reclaimed","move"
"61316",2020-02-19,"Reclaimed","move"
"61317",2018-10-15,"Reclaimed","move"
"61318",2018-10-27,"Adoption","move"
"61319",2018-10-15,"Reclaimed","move"
"61320",2018-11-09,"Adoption","move"
"61321",2018-11-19,"Adoption","move"
"61322",2018-10-15,"Foster","move"
"61322",2018-11-02,"Adoption","move"
"61323",2018-12-07,"Adoption","move"
"61324",2018-10-18,"Reclaimed","move"
"61325",2018-10-21,"Adoption","move"
"61327",2018-10-16,"Reclaimed","move"
"61328",2018-10-27,"Adoption","move"
"61329",2018-11-27,"Adoption","move"
"61330",2018-10-17,"Reclaimed","move"
"61330",2018-11-15,"Adoption","move"
"61331",2018-10-16,"Reclaimed","move"
"61332",2018-10-24,"Adoption","move"
"61336",2018-11-09,"Adoption","move"
"61337",2018-11-19,"Adoption","move"
"61338",2018-10-17,"Reclaimed","move"
"61338",2019-06-07,"Reclaimed","move"
"61339",2018-10-22,"Adoption","move"
"61340",2018-10-23,"Adoption","move"
"61341",2018-10-19,"Foster","move"
"61341",2018-12-03,"Adoption","move"
"61342",2018-10-19,"Foster","move"
"61342",2018-12-03,"Adoption","move"
"61343",2018-11-08,"Adoption","move"
"61344",2018-10-21,"Adoption","move"
"61345",2018-11-10,"Adoption","move"
"61346",2018-11-13,"Adoption","move"
"61347",2018-10-30,"Adoption","move"
"61348",2018-10-30,"Adoption","move"
"61349",2018-11-20,"Adoption","move"
"61350",2018-10-18,"Reclaimed","move"
"61350",2018-10-22,"Reclaimed","move"
"61351",2018-10-17,"Reclaimed","move"
"61352",2018-11-08,"Adoption","move"
"61355",2018-11-05,"Adoption","move"
"61356",2018-10-24,"Foster","move"
"61356",2018-10-26,"Adoption","move"
"61357",2018-10-17,"Reclaimed","move"
"61358",2018-11-03,"Adoption","move"
"61359",2018-10-26,"Adoption","move"
"61361",2018-10-17,"Reclaimed","move"
"61362",2018-10-18,"Reclaimed","move"
"61362",2019-09-09,"Reclaimed","move"
"61364",2018-11-16,"Foster","move"
"61364",2018-12-04,"Adoption","move"
"61366",2018-10-20,"Reclaimed","move"
"61367",2018-11-10,"Foster","move"
"61367",2018-12-13,"Adoption","move"
"61368",2018-10-27,"Adoption","move"
"61369",2018-11-05,"Adoption","move"
"61370",2018-10-25,"Transfer","move"
"61371",2018-10-31,"Adoption","move"
"61372",2018-10-23,"Adoption","move"
"61376",2018-10-19,"Reclaimed","move"
"61376",2019-02-23,"Adoption","move"
"61377",2018-10-20,"Adoption","move"
"61378",2018-10-20,"Adoption","move"
"61379",2018-10-24,"Adoption","move"
"61380",2018-10-26,"Adoption","move"
"61381",2018-10-30,"Adoption","move"
"61382",2018-11-16,"Foster","move"
"61382",2018-12-07,"Adoption","move"
"61383",2018-11-16,"Foster","move"
"61383",2018-12-07,"Adoption","move"
"61384",2018-11-16,"Foster","move"
"61384",2018-12-08,"Foster","move"
"61384",2018-12-18,"Adoption","move"
"61384",2018-12-20,"Foster","move"
"61384",2018-12-31,"Adoption","move"
"61384",2019-02-01,"Foster","move"
"61384",2019-03-01,"Adoption","move"
"61384",2019-03-10,"Foster","move"
"61384",2019-03-25,"Foster","move"
"61384",2019-04-26,"Foster","move"
"61385",2018-11-02,"Adoption","move"
"61386",2018-10-20,"Transfer","move"
"61387",2018-11-02,"Adoption","move"
"61388",2018-10-31,"Adoption","move"
"61389",2018-11-04,"Foster","move"
"61389",2018-11-30,"Adoption","move"
"61390",2018-10-20,"Foster","move"
"61392",2018-10-20,"Foster","move"
"61393",2018-10-20,"Reclaimed","move"
"61394",2018-11-02,"Adoption","move"
"61396",2018-08-12,"Foster","move"
"61396",2018-11-03,"Adoption","move"
"61397",2018-12-16,"Adoption","move"
"61398",2018-12-16,"Adoption","move"
"61400",2018-10-20,"Reclaimed","move"
"61401",2018-10-20,"Reclaimed","move"
"61402",2018-10-27,"Adoption","move"
"61403",2018-10-27,"Transfer","move"
"61404",2018-10-21,"Reclaimed","move"
"61405",2018-10-22,"Foster","move"
"61405",2018-12-14,"Adoption","move"
"61406",2018-10-23,"Reclaimed","move"
"61407",2018-10-31,"Adoption","move"
"61407",2019-09-06,"Adoption","move"
"61409",2018-11-05,"Adoption","move"
"61409",2018-12-05,"Adoption","move"
"61409",2018-12-21,"Adoption","move"
"61410",2018-10-22,"Reclaimed","move"
"61411",2018-10-22,"Reclaimed","move"
"61413",2018-10-22,"Reclaimed","move"
"61414",2018-10-25,"Adoption","move"
"61415",2018-10-23,"Foster","move"
"61415",2018-10-25,"Foster","move"
"61415",2018-12-31,"Foster","move"
"61415",2019-01-24,"Adoption","move"
"61416",2018-10-23,"Foster","move"
"61416",2018-10-25,"Foster","move"
"61416",2018-12-31,"Foster","move"
"61416",2019-01-11,"Adoption","move"
"61417",2018-10-23,"Foster","move"
"61417",2018-10-25,"Foster","move"
"61417",2018-12-31,"Foster","move"
"61417",2019-01-28,"Adoption","move"
"61418",2018-10-23,"Foster","move"
"61418",2018-10-25,"Foster","move"
"61418",2018-12-31,"Foster","move"
"61418",2019-01-11,"Adoption","move"
"61419",2018-10-23,"Foster","move"
"61419",2018-10-25,"Foster","move"
"61419",2018-12-31,"Foster","move"
"61419",2019-01-14,"Adoption","move"
"61420",2018-11-01,"Adoption","move"
"61421",2018-10-23,"Reclaimed","move"
"61422",2018-11-21,"Adoption","move"
"61424",2018-11-08,"Adoption","move"
"61424",2018-11-17,"Adoption","move"
"61425",2018-10-25,"Reclaimed","move"
"61426",2018-10-25,"Reclaimed","move"
"61427",2018-11-30,"Adoption","move"
"61428",2018-10-30,"Adoption","move"
"61429",2018-12-26,"Adoption","move"
"61431",2018-10-23,"Reclaimed","move"
"61434",2018-10-24,"Transfer","move"
"61435",2018-11-11,"Adoption","move"
"61436",2018-11-02,"Adoption","move"
"61437",2018-11-02,"Adoption","move"
"61438",2018-12-22,"Adoption","move"
"61438",2019-02-12,"Adoption","move"
"61439",2018-11-02,"Adoption","move"
"61440",2018-11-09,"Adoption","move"
"61441",2018-11-16,"Adoption","move"
"61441",2018-12-24,"Adoption","move"
"61442",2018-10-24,"Reclaimed","move"
"61442",2018-10-28,"Transfer","move"
"61443",2018-10-24,"Reclaimed","move"
"61444",2018-10-24,"Reclaimed","move"
"61445",2018-10-24,"Reclaimed","move"
"61450",2018-11-17,"Adoption","move"
"61452",2018-11-05,"Foster","move"
"61452",2018-12-08,"Adoption","move"
"61453",2018-11-13,"Adoption","move"
"61454",2018-11-30,"Foster","move"
"61454",2018-12-15,"Adoption","move"
"61455",2018-11-09,"Adoption","move"
"61456",2018-11-30,"Foster","move"
"61456",2018-12-19,"Adoption","move"
"61457",2018-11-09,"Adoption","move"
"61458",2018-10-26,"Foster","move"
"61458",2018-11-17,"Foster","move"
"61458",2018-12-04,"Adoption","move"
"61459",2018-10-26,"Foster","move"
"61459",2018-11-17,"Foster","move"
"61459",2018-12-19,"Adoption","move"
"61460",2018-10-26,"Foster","move"
"61460",2018-11-17,"Foster","move"
"61460",2018-12-18,"Adoption","move"
"61461",2018-10-26,"Foster","move"
"61461",2018-11-17,"Foster","move"
"61461",2018-12-18,"Adoption","move"
"61461",2019-06-16,"Adoption","move"
"61462",2018-10-26,"Foster","move"
"61462",2018-11-17,"Foster","move"
"61462",2018-12-18,"Adoption","move"
"61462",2019-08-11,"Adoption","move"
"61463",2018-10-26,"Foster","move"
"61463",2018-11-17,"Foster","move"
"61463",2018-12-20,"Adoption","move"
"61464",2018-10-26,"Foster","move"
"61464",2018-11-17,"Foster","move"
"61464",2018-12-18,"Adoption","move"
"61465",2018-10-26,"Foster","move"
"61465",2018-11-17,"Foster","move"
"61465",2018-12-18,"Adoption","move"
"61465",2019-09-21,"Adoption","move"
"61468",2018-10-27,"Transfer","move"
"61469",2018-11-05,"Adoption","move"
"61469",2018-11-20,"Adoption","move"
"61473",2018-11-01,"Reclaimed","move"
"61480",2018-12-09,"Adoption","move"
"61482",2018-11-13,"Adoption","move"
"61484",2018-11-07,"Adoption","move"
"61486",2018-12-06,"Adoption","move"
"61487",2018-11-07,"Adoption","move"
"61488",2018-10-30,"Adoption","move"
"61490",2018-11-02,"Adoption","move"
"61491",2018-11-02,"Adoption","move"
"61492",2018-11-09,"Transfer","move"
"61494",2018-12-19,"Adoption","move"
"61495",2018-11-09,"Adoption","move"
"61496",2018-11-09,"Adoption","move"
"61497",2018-11-15,"Adoption","move"
"61498",2018-11-09,"Adoption","move"
"61499",2018-11-09,"Adoption","move"
"61500",2018-12-24,"Adoption","move"
"61501",2018-12-01,"Adoption","move"
"61503",2018-12-27,"Adoption","move"
"61505",2018-10-31,"Reclaimed","move"
"61507",2018-11-02,"Adoption","move"
"61509",2018-10-30,"Reclaimed","move"
"61515",2018-11-08,"Reclaimed","move"
"61518",2018-11-18,"Adoption","move"
"61518",2018-12-22,"Adoption","move"
"61519",2018-12-07,"Adoption","move"
"61519",2019-01-02,"Adoption","move"
"61520",2018-11-19,"Adoption","move"
"61521",2018-11-09,"Adoption","move"
"61522",2018-11-14,"Adoption","move"
"61523",2018-11-09,"Adoption","move"
"61523",2018-12-03,"Adoption","move"
"61523",2018-12-23,"Adoption","move"
"61525",2018-11-16,"Adoption","move"
"61526",2018-11-04,"Reclaimed","move"
"61528",2018-11-09,"Foster","move"
"61528",2019-01-29,"Foster","move"
"61528",2019-02-15,"Adoption","move"
"61530",2018-12-14,"Adoption","move"
"61531",2018-12-29,"Adoption","move"
"61532",2018-12-14,"Adoption","move"
"61532",2019-07-01,"Adoption","move"
"61533",2018-12-02,"Adoption","move"
"61534",2018-11-07,"Adoption","move"
"61536",2018-12-01,"Adoption","move"
"61537",2018-11-02,"Reclaimed","move"
"61538",2018-12-17,"Adoption","move"
"61538",2019-01-11,"Adoption","move"
"61539",2018-11-18,"Adoption","move"
"61540",2018-11-18,"Reclaimed","move"
"61540",2019-01-16,"Reclaimed","move"
"61541",2018-11-09,"Adoption","move"
"61542",2019-01-13,"Foster","move"
"61542",2019-01-25,"Adoption","move"
"61542",2019-06-08,"Foster","move"
"61542",2019-07-25,"Adoption","move"
"61543",2018-11-02,"Reclaimed","move"
"61544",2018-11-08,"Foster","move"
"61544",2018-12-28,"Adoption","move"
"61545",2018-11-08,"Foster","move"
"61545",2018-12-04,"Adoption","move"
"61545",2018-12-14,"Adoption","move"
"61546",2018-12-27,"Adoption","move"
"61548",2018-11-03,"Foster","move"
"61548",2019-01-10,"Foster","move"
"61548",2019-01-29,"Adoption","move"
"61549",2018-11-03,"Reclaimed","move"
"61550",2018-11-03,"Reclaimed","move"
"61552",2018-11-21,"Foster","move"
"61552",2018-11-27,"Adoption","move"
"61553",2018-12-16,"Adoption","move"
"61555",2018-11-03,"Reclaimed","move"
"61556",2018-11-04,"Reclaimed","move"
"61557",2018-11-03,"Reclaimed","move"
"61558",2018-11-19,"Adoption","move"
"61558",2019-07-23,"Adoption","move"
"61558",2020-02-07,"Adoption","move"
"61559",2018-11-17,"Adoption","move"
"61561",2018-11-09,"Reclaimed","move"
"61563",2018-11-04,"Reclaimed","move"
"61564",2018-11-13,"Adoption","move"
"61564",2018-11-26,"Adoption","move"
"61565",2018-11-27,"Adoption","move"
"61565",2019-03-30,"Adoption","move"
"61566",2018-11-27,"Adoption","move"
"61566",2019-03-30,"Adoption","move"
"61567",2018-11-15,"Adoption","move"
"61569",2018-11-30,"Foster","move"
"61569",2019-01-11,"Adoption","move"
"61570",2018-12-04,"Adoption","move"
"61571",2018-11-30,"Adoption","move"
"61572",2018-12-03,"Adoption","move"
"61573",2018-11-05,"Reclaimed","move"
"61575",2018-11-30,"Adoption","move"
"61576",2018-11-26,"Adoption","move"
"61577",2018-11-10,"Foster","move"
"61577",2018-12-22,"Adoption","move"
"61578",2018-11-16,"Foster","move"
"61578",2018-12-26,"Adoption","move"
"61581",2018-11-20,"Adoption","move"
"61583",2018-12-04,"Adoption","move"
"61585",2018-11-07,"Transfer","move"
"61587",2018-11-07,"Reclaimed","move"
"61588",2018-11-14,"Foster","move"
"61588",2018-11-20,"Adoption","move"
"61589",2018-11-27,"Adoption","move"
"61590",2018-11-07,"Reclaimed","move"
"61591",2018-11-27,"Foster","move"
"61591",2018-12-24,"Adoption","move"
"61592",2019-02-20,"Adoption","move"
"61592",2019-02-23,"Adoption","move"
"61593",2018-12-01,"Adoption","move"
"61594",2018-12-18,"Adoption","move"
"61595",2018-12-12,"Adoption","move"
"61596",2018-11-16,"Foster","move"
"61596",2018-12-22,"Adoption","move"
"61597",2018-12-02,"Foster","move"
"61597",2019-02-22,"Adoption","move"
"61598",2018-11-08,"Reclaimed","move"
"61599",2018-11-17,"Adoption","move"
"61600",2018-11-19,"Adoption","move"
"61604",2018-11-10,"Foster","move"
"61604",2018-12-20,"Adoption","move"
"61605",2018-11-10,"Foster","move"
"61605",2018-12-20,"Adoption","move"
"61606",2018-11-10,"Foster","move"
"61606",2019-01-16,"Adoption","move"
"61607",2018-11-19,"Adoption","move"
"61607",2018-12-01,"Adoption","move"
"61608",2018-12-14,"Adoption","move"
"61608",2018-12-28,"Adoption","move"
"61609",2019-01-13,"Adoption","move"
"61610",2018-12-14,"Adoption","move"
"61611",2018-12-11,"Adoption","move"
"61612",2018-11-13,"Reclaimed","move"
"61613",2018-11-16,"Reclaimed","move"
"61614",2018-11-09,"Foster","move"
"61615",2018-11-09,"Foster","move"
"61615",2019-01-18,"Adoption","move"
"61616",2018-11-09,"Foster","move"
"61616",2019-01-17,"Adoption","move"
"61619",2018-11-10,"Reclaimed","move"
"61620",2018-11-15,"Transfer","move"
"61621",2018-11-09,"Reclaimed","move"
"61625",2018-12-16,"Adoption","move"
"61626",2018-11-17,"Reclaimed","move"
"61627",2018-11-19,"Adoption","move"
"61629",2018-12-04,"Adoption","move"
"61630",2018-11-15,"Adoption","move"
"61631",2018-11-15,"Adoption","move"
"61633",2018-11-30,"Adoption","move"
"61634",2018-11-11,"Reclaimed","move"
"61635",2018-11-29,"Adoption","move"
"61636",2018-12-04,"Adoption","move"
"61637",2018-12-06,"Adoption","move"
"61638",2018-12-01,"Adoption","move"
"61639",2018-11-11,"Reclaimed","move"
"61642",2018-11-13,"Reclaimed","move"
"61642",2020-01-03,"Adoption","move"
"61643",2018-12-14,"Adoption","move"
"61644",2018-12-03,"Adoption","move"
"61645",2018-11-19,"Foster","move"
"61645",2018-12-21,"Adoption","move"
"61646",2019-01-10,"Adoption","move"
"61647",2018-11-17,"Foster","move"
"61647",2019-01-13,"Transfer","move"
"61650",2018-12-11,"Adoption","move"
"61655",2018-11-15,"Reclaimed","move"
"61656",2018-12-07,"Adoption","move"
"61657",2018-11-28,"Foster","move"
"61657",2018-11-30,"Adoption","move"
"61658",2018-12-24,"Adoption","move"
"61658",2019-08-04,"Adoption","move"
"61659",2018-12-24,"Adoption","move"
"61659",2019-07-30,"Foster","move"
"61659",2019-08-04,"Adoption","move"
"61659",2020-02-21,"Reclaimed","move"
"61660",2018-12-01,"Adoption","move"
"61662",2018-11-27,"Adoption","move"
"61664",2018-12-04,"Adoption","move"
"61666",2018-11-30,"Adoption","move"
"61667",2018-12-11,"Adoption","move"
"61668",2018-12-15,"Adoption","move"
"61669",2018-12-28,"Adoption","move"
"61671",2018-11-15,"Adoption","move"
"61672",2018-11-15,"Adoption","move"
"61673",2018-11-17,"Reclaimed","move"
"61674",2018-12-31,"Adoption","move"
"61675",2018-12-04,"Adoption","move"
"61676",2018-12-07,"Adoption","move"
"61677",2018-11-17,"Reclaimed","move"
"61678",2018-12-16,"Adoption","move"
"61679",2018-11-19,"Transfer","move"
"61680",2019-01-02,"Adoption","move"
"61681",2018-11-30,"Foster","move"
"61681",2019-01-27,"Adoption","move"
"61683",2018-12-03,"Adoption","move"
"61684",2018-11-17,"Reclaimed","move"
"61686",2018-11-17,"Reclaimed","move"
"61688",2018-11-18,"Reclaimed","move"
"61689",2018-11-20,"Reclaimed","move"
"61690",2018-11-20,"Foster","move"
"61690",2018-11-27,"Adoption","move"
"61691",2018-11-18,"Foster","move"
"61691",2018-11-26,"Adoption","move"
"61692",2018-11-20,"Foster","move"
"61692",2018-11-27,"Adoption","move"
"61693",2018-11-21,"Reclaimed","move"
"61694",2018-12-01,"Adoption","move"
"61694",2019-06-03,"Adoption","move"
"61695",2018-11-30,"Adoption","move"
"61696",2018-12-04,"Adoption","move"
"61697",2018-11-20,"Reclaimed","move"
"61698",2018-12-01,"Adoption","move"
"61699",2018-11-27,"Adoption","move"
"61700",2018-11-27,"Adoption","move"
"61701",2018-11-19,"Reclaimed","move"
"61703",2018-12-11,"Adoption","move"
"61704",2018-11-29,"Foster","move"
"61704",2018-12-20,"Foster","move"
"61704",2018-12-22,"Adoption","move"
"61705",2018-11-29,"Foster","move"
"61705",2018-12-20,"Foster","move"
"61705",2019-01-03,"Adoption","move"
"61706",2018-11-29,"Foster","move"
"61706",2018-12-20,"Foster","move"
"61706",2018-12-21,"Adoption","move"
"61707",2018-11-29,"Foster","move"
"61707",2018-12-20,"Foster","move"
"61707",2018-12-21,"Adoption","move"
"61708",2018-11-30,"Adoption","move"
"61710",2018-11-27,"Adoption","move"
"61711",2018-11-27,"Adoption","move"
"61712",2018-12-03,"Adoption","move"
"61713",2018-11-24,"Reclaimed","move"
"61714",2018-12-26,"Adoption","move"
"61715",2018-11-21,"Foster","move"
"61715",2018-12-04,"Adoption","move"
"61716",2018-11-21,"Foster","move"
"61716",2018-12-04,"Adoption","move"
"61717",2018-11-21,"Foster","move"
"61717",2018-12-07,"Adoption","move"
"61718",2018-11-21,"Foster","move"
"61718",2018-12-07,"Adoption","move"
"61719",2018-11-21,"Foster","move"
"61719",2018-12-06,"Adoption","move"
"61720",2018-11-21,"Foster","move"
"61720",2018-12-06,"Adoption","move"
"61721",2018-12-30,"Adoption","move"
"61722",2018-12-06,"Foster","move"
"61722",2019-01-10,"Adoption","move"
"61723",2018-12-06,"Foster","move"
"61723",2018-12-27,"Foster","move"
"61723",2019-02-01,"Adoption","move"
"61724",2018-11-28,"Reclaimed","move"
"61724",2018-12-29,"Reclaimed","move"
"61725",2018-12-17,"Adoption","move"
"61725",2018-12-22,"Adoption","move"
"61726",2018-12-06,"Reclaimed","move"
"61727",2018-12-04,"Adoption","move"
"61728",2019-01-04,"Adoption","move"
"61729",2018-11-26,"Reclaimed","move"
"61730",2018-12-20,"Adoption","move"
"61732",2018-12-29,"Adoption","move"
"61733",2018-11-30,"Adoption","move"
"61735",2018-12-07,"Adoption","move"
"61736",2018-12-17,"Adoption","move"
"61737",2018-11-27,"Transfer","move"
"61739",2018-11-27,"Reclaimed","move"
"61740",2018-12-11,"Adoption","move"
"61741",2018-12-26,"Adoption","move"
"61742",2018-11-30,"Foster","move"
"61742",2019-03-14,"Adoption","move"
"61743",2018-11-30,"Foster","move"
"61743",2019-03-15,"Adoption","move"
"61743",2019-03-19,"Adoption","move"
"61744",2018-11-30,"Foster","move"
"61744",2019-03-16,"Adoption","move"
"61745",2018-11-30,"Foster","move"
"61745",2019-03-01,"Adoption","move"
"61746",2018-11-30,"Foster","move"
"61746",2019-03-16,"Adoption","move"
"61748",2019-01-04,"Adoption","move"
"61748",2019-08-12,"Adoption","move"
"61749",2018-12-02,"Adoption","move"
"61750",2018-12-22,"Adoption","move"
"61751",2018-11-30,"Reclaimed","move"
"61751",2018-12-18,"Reclaimed","move"
"61751",2019-01-26,"Adoption","move"
"61752",2018-12-06,"Adoption","move"
"61752",2019-10-04,"Adoption","move"
"61753",2019-01-05,"Adoption","move"
