"id","sheltercode","identichipnumber","animalname","animalage","sexname","speciesname","breedname","basecolour","intakeage","interactions","timeinsys","transferin","transferout","adopt","adopt_ct","foster","foster_ct","reclaim","reclaim_ct","return","return_ct","dead","intakedate"
"62946","D1904459","981020029447113","Little Bear","8 months.","Male","Dog","Shepherd","Black",8,2,9,1,0,1,1,0,0,0,0,0,0,0,2019-04-25
"62947","D1904460","982126055207514","Tulip","8 months.","Female","Dog","Doberman Pinscher","Black and Brown",8,2,10,1,0,1,1,0,0,0,0,0,0,0,2019-04-25
"62948","D1904461","981020029361123","Zach","1 year 4 months.","Male","Dog","Jack Russell Terrier","White and Tan",16,2,9,0,0,1,1,0,0,0,0,0,0,0,2019-04-25
"62950","D1904462","956000007666585","Tucker","2 years 3 months.","Male","Dog","Bully Breed Mix","Chocolate",27,2,56,0,0,1,1,0,0,0,0,0,0,0,2019-04-25
"62952","D1904449","","Little Guy","10 years 0 months.","Male","Dog","Spaniel/Mix","White and Liver",120,2,0,0,0,0,0,0,0,1,1,0,0,0,2019-04-25
"62953","C1904452","981020029374826","Heero","1 year 0 months.","Male","Cat","Domestic Short Hair","Grey",12,2,11,0,0,1,1,0,0,0,0,0,0,0,2019-04-25
"62954","D1904463","","Smokey","1 year 8 months.","Male","Dog","Bully Breed Mix","Black",20,2,1,0,0,0,0,0,0,1,1,0,0,0,2019-04-25
"62958","D1904465","981020029847206","Sadie Hawkins","2 years 0 months.","Female","Dog","Beagle","Tricolour",24,6,14,1,0,1,1,1,2,0,0,1,2,0,2019-04-26
"62959","D1904466","981020029364069","Jive","8 months.","Female","Dog","Beagle/Mix","Tan and White",8,6,27,1,0,1,1,1,2,0,0,1,2,0,2019-04-26
"62960","D1904467","981020027762561","Rumba","8 months.","Male","Dog","Beagle/Mix","Tan and White",8,6,36,1,0,1,1,1,2,0,0,1,2,0,2019-04-26
"62961","D1904468","981020027814719","Clay","8 months.","Male","Dog","Beagle/Mix","Red",8,10,298,1,0,1,3,1,2,0,0,1,4,0,2019-04-26
"62962","D1904469","981020029164199","Luna","10 months.","Female","Dog","Beagle/Mix","Red",10,8,30,1,0,1,2,1,2,0,0,1,3,0,2019-04-26
"62963","D1904470","981020027829215","Foxtrot","8 months.","Male","Dog","Beagle/Mix","Tan and White",8,6,34,1,0,1,1,1,2,0,0,1,2,0,2019-04-26
"62964","D1904471","981020027824189","Beau","8 months.","Male","Dog","Beagle/Mix","Tan and White",8,6,30,1,0,1,1,1,2,0,0,1,2,0,2019-04-26
"62965","D1904472","981020029075300","Bandit","1 year 4 months.","Male","Dog","Labrador Retriever/Hound","Tan",16,6,29,0,0,1,3,0,0,0,0,1,2,0,2019-04-27
"62969","D1904473","981020029335700","Big Ben","1 year 0 months.","Male","Dog","Labrador Retriever/Newfoundland","Black and White",12,2,16,0,0,1,1,0,0,0,0,0,0,0,2019-04-27
"62970","D1904474","981020027784274","Winter","6 months.","Female","Dog","Border Collie","White and Tan",6,2,6,0,0,1,1,0,0,0,0,0,0,0,2019-04-27
"62971","D1904475","0A107F2F55","Abby","11 years 8 months.","Female","Dog","Labrador Retriever","Black",140,4,299,0,0,1,1,1,1,0,0,1,1,0,2019-04-27
"62972","D1904476","981020029369893","Mojo","1 year 2 months.","Male","Dog","Bully Breed Mix","Black",14,2,19,0,0,1,1,0,0,0,0,0,0,0,2019-04-28
"62973","H1904477","","Dandelion","8 months.","Male","House Rabbit","American","White and Black",8,2,30,0,0,1,1,0,0,0,0,0,0,0,2019-04-28
"62975","D1904478","981020027057049","Charles","1 year 2 months.","Male","Dog","Terrier","Red and Black",14,2,19,0,0,1,1,0,0,0,0,0,0,0,2019-04-28
"62976","D1904477","985112010179433","Strider","2 years 6 months.","Male","Dog","Shep Mix","Black and White",30,2,1,0,0,1,1,0,0,0,0,0,0,0,2019-04-28
"62977","D1904479","","Mack","8 months.","Male","Dog","Labrador Retriever","Black",8,2,0,0,0,0,0,0,0,1,1,0,0,0,2019-04-29
"62978","D1904480","981020013890807","Hank","5 years 2 months.","Male","Dog","Labrador Retriever/Mix","Black",62,2,0,0,0,0,0,0,0,1,1,0,0,0,2019-04-29
"62980","D1904482","","Chev","1 year 0 months.","Male","Dog","Heeler","Blue merle",12,2,0,0,0,0,0,0,0,1,1,0,0,0,2019-04-29
"62981","G1904482","","Piggy","1 year 2 months.","Male","Guinea Pig","American Crested","Brown and White",14,2,4,0,0,1,1,0,0,0,0,0,0,0,2019-04-29
"62984","C1904465","981020029328096","Ester","1 year 1 month.","Female","Cat","Domestic Medium Hair","Black",13,2,46,0,0,1,1,0,0,0,0,0,0,0,2019-04-29
"62985","D1904483","981020027809670","Blue","7 months.","Male","Dog","Bully Breed Mix","Brown and White",7,2,0,0,0,0,0,0,0,1,1,0,0,0,2019-04-29
"62986","H1904484","","Hopps","1 year 1 month.","Female","House Rabbit","Lop Eared","Brown and Black",13,2,54,0,0,1,1,0,0,0,0,0,0,0,2019-04-29
"62987","D1904484","985112009620684","Diesel","1 year 2 months.","Male","Dog","Bully Breed Mix","Brown and White",14,2,3,0,0,1,1,0,0,0,0,0,0,0,2019-04-29
"62989","D1904485","985112009563140","Jax","1 year 1 month.","Male","Dog","Bully Breed Mix","Brown and White",13,2,13,0,0,0,0,0,0,1,1,0,0,0,2019-04-29
"62990","D1904486","985112010198715","Tundra","1 year 1 month.","Female","Dog","Bully Breed Mix","Brindle and White",13,2,13,0,0,0,0,0,0,1,1,0,0,0,2019-04-29
"62993","D1904487","981020027841922","Rogue","2 years 6 months.","Female","Dog","Labrador Retriever/Heeler","Black",30,2,16,0,0,1,1,0,0,0,0,0,0,0,2019-04-30
"62996","C1904483","981020029313242","Lucy","1 year 2 months.","Female","Cat","Domestic Medium Hair","Black",14,4,57,0,0,1,2,0,0,0,0,1,1,0,2019-04-30
"62997","C1904484","","Forager","7 months.","Female","Cat","Domestic Medium Hair","Black",7,2,31,0,0,1,1,0,0,0,0,0,0,0,2019-04-30
"62999","D1904489","981020027786735","Cali","2 years 4 months.","Female","Dog","Bully Breed Mix","Grey",28,2,21,0,0,1,1,0,0,0,0,0,0,0,2019-04-30
"63000","C1904485","981020029319600","Miss Annabelle","8 months.","Female","Cat","Domestic Short Hair","Grey",8,4,43,0,0,1,1,1,1,0,0,1,1,0,2019-04-30
"63001","D1904490","985112005481471","Alistair","6 years 2 months.","Male","Dog","Bully Breed Mix","Grey and White",74,2,3,0,1,0,0,0,0,0,0,0,0,0,2019-04-30
"63002","L1904489","","Henry","1 year 0 months.","Male","Livestock","Goat","White and Brown",12,2,2,0,0,0,0,0,0,1,1,0,0,0,2019-04-30
"63003","C1904491","981020017888535","Ashes","3 years 1 month.","Female","Cat","Domestic Short Hair","Smoke",37,6,102,0,0,1,1,1,1,0,0,1,2,1,2019-04-30
"63004","D1905486","981020029173380","Devler","1 year 2 months.","Male","Dog","German Shepherd Dog/Hound","Black and Tan",14,2,11,0,0,1,1,0,0,0,0,0,0,0,2019-05-01
"63006","D1905713","","Rocky","10 years 6 months.","Male","Dog","American Bulldog","White and Brown",126,2,1,0,0,0,0,0,0,1,1,0,0,0,2019-05-01
"63008","C1905492","981020027819999","Dolly","8 months.","Female","Cat","Domestic Medium Hair","Orange",8,4,45,0,0,1,1,1,1,0,0,1,1,0,2019-05-01
"63009","C1905493","981020027778363","Madison","8 months.","Female","Cat","Domestic Short Hair","Dilute tortoiseshell",8,4,295,0,0,1,1,1,1,0,0,1,1,0,2019-05-01
"63010","D1905490","","Sue","5 years 0 months.","Female","Dog","Labrador Retriever/Mix","Black and White",60,2,1,0,0,0,0,0,0,1,1,0,0,0,2019-05-01
"63011","D1905491","","Blue","1 year 0 months.","Male","Dog","Heeler/Mix","Blue merle",12,2,1,0,0,0,0,0,0,1,1,0,0,0,2019-05-01
"63012","D1905489","981020027793121","Jagger","8 months.","Male","Dog","Labrador Retriever","Black",8,2,7,0,0,1,1,0,0,0,0,0,0,0,2019-05-01
"63013","D1905492","","Snickers","9 years 4 months.","Male","Dog","Schnauzer/Poodle","Black",112,2,1,0,0,0,0,0,0,1,1,0,0,0,2019-05-01
"63014","D1905493","","Harley","7 years 4 months.","Male","Dog","Schnauzer","Black",88,2,1,0,0,0,0,0,0,1,1,0,0,0,2019-05-01
"63015","C1905494","981020027054441","Millet","8 months.","Male","Cat","Domestic Medium Hair","Black",8,2,7,0,0,1,1,0,0,0,0,0,0,0,2019-05-02
"63016","C1905495","981020027821183","Barley","2 years 6 months.","Female","Cat","Domestic Short Hair","Black",30,2,16,0,0,1,1,0,0,0,0,0,0,0,2019-05-02
"63017","C1905496","981020027801054","Quinoa","8 months.","Female","Cat","Domestic Short Hair","Tortie",8,2,11,0,0,1,1,0,0,0,0,0,0,0,2019-05-02
"63018","C1905497","981020027831784","Emmer","8 months.","Male","Cat","Domestic Short Hair","Black",8,2,12,0,0,1,1,0,0,0,0,0,0,0,2019-05-02
"63019","C1905498","981020027780298","Buckwheat","8 months.","Male","Cat","Domestic Long Hair","Black",8,2,8,0,0,1,1,0,0,0,0,0,0,0,2019-05-02
"63020","C1905499","981020029836508","Corn","8 months.","Male","Cat","Domestic Medium Hair","Black",8,2,8,0,0,1,1,0,0,0,0,0,0,0,2019-05-02
"63021","D1905500","981020029541988","Lucky Girl","1 year 7 months.","Female","Dog","Husky/Mix","Black and White",19,4,13,0,0,1,2,0,0,0,0,1,1,0,2019-05-02
"63023","C1905502","981020029347280","Emmy","4 years 5 months.","Female","Cat","Domestic Short Hair","Brown and Black",53,8,14,0,0,1,2,0,0,1,1,1,3,1,2019-05-02
"63025","D1905494","","Zara","8 months.","Female","Dog","Bully Breed Mix","Blue",8,2,0,0,0,0,0,0,0,1,1,0,0,0,2019-05-02
"63026","C1905500","981020027806322","Shirley","8 months.","Female","Cat","Domestic Short Hair","Brown and Black",8,4,34,0,0,1,1,1,1,0,0,1,1,0,2019-05-02
"63027","C1905501","981020027751830","Warren","8 months.","Male","Cat","Domestic Short Hair","Brown and Black",8,4,26,0,0,1,1,1,1,0,0,1,1,0,2019-05-02
"63028","D1905502","981020027806851","Luna Toons","10 months.","Female","Dog","Labrador Retriever","Black",10,4,12,0,0,1,2,0,0,0,0,1,1,0,2019-05-02
"63029","D1905495","981020025755584","Otis","1 year 0 months.","Male","Dog","Bully Breed Mix","Brown and White",12,4,294,0,0,1,1,1,1,0,0,1,1,0,2019-05-02
"63030","C1905503","981020027814571","Tigger Boo","3 years 0 months.","Male","Cat","Domestic Short Hair","Orange and White",36,2,18,0,0,1,1,0,0,0,0,0,0,0,2019-05-03
"63033","C1905505","","Franklin Tigger","2 days.","Unknown","Cat","Domestic Short Hair","Black",2,3,2,0,0,0,0,1,1,0,0,0,0,1,2019-05-02
"63034","C1905506","981020031376859","Harrison","8 months.","Male","Cat","Domestic Short Hair","Black and White",8,4,294,0,0,1,1,1,1,0,0,1,1,0,2019-05-02
"63035","C1905507","","Rebel","1 day.","Unknown","Cat","Domestic Short Hair","Black",1,3,1,0,0,0,0,1,1,0,0,0,0,1,2019-05-02
"63037","C1905716","","Jason Mews","6 weeks.","Male","Cat","Domestic Short Hair","Black and White",1.33333333333333,4,14,0,0,0,0,1,1,0,0,1,1,1,2019-05-03
"63042","C1905510","981020031366337","Carrie","8 months.","Female","Cat","Domestic Short Hair","Calico",8,4,87,0,0,1,1,1,1,0,0,1,1,0,2019-05-02
"63043","D1905505","","Krol","1 year 0 months.","Male","Dog","Beagle","Tricolour",12,2,3,0,0,0,0,0,0,1,1,0,0,0,2019-05-03
"63044","C1905511","981020031357406","Mark","8 months.","Male","Cat","Domestic Short Hair","Black and grey",8,4,86,0,0,1,1,1,1,0,0,1,1,0,2019-05-02
"63045","D1905506","981020027820997","Stunt Man","4 years 8 months.","Male","Dog","Bully Breed Mix","Brindle",56,6,219,0,0,1,2,1,1,0,0,1,2,0,2019-05-04
"63047","D1905507","981020027054562","Cheech","3 years 8 months.","Male","Dog","Chihuahua/Mix","Red",44,2,18,0,0,1,1,0,0,0,0,0,0,0,2019-05-04
"63048","D1905512","981020027837354","Kraken","9 months.","Male","Dog","Heeler","Blue",9,2,5,0,0,1,1,0,0,0,0,0,0,0,2019-05-04
"63049","D1905513","981020027821248","Hippogriff","9 months.","Male","Dog","Heeler","Blue merle",9,2,6,0,0,1,1,0,0,0,0,0,0,0,2019-05-04
"63050","D1905514","981020027858488","Centuar","9 months.","Male","Dog","Heeler","Blue merle",9,2,6,0,0,1,1,0,0,0,0,0,0,0,2019-05-04
"63051","D1905515","981020027821344","Chimera","9 months.","Female","Dog","Heeler","Blue merle",9,2,5,0,0,1,1,0,0,0,0,0,0,0,2019-05-04
"63052","D1905516","981020027784362","Chupacabra","9 months.","Male","Dog","Heeler","Blue",9,2,5,0,0,1,1,0,0,0,0,0,0,0,2019-05-04
"63053","D1905517","981020027853184","Sphinx","9 months.","Female","Dog","Heeler","Blue",9,2,5,0,0,1,1,0,0,0,0,0,0,0,2019-05-04
"63055","D1905508","981020025712676","Tuesday","8 months.","Male","Dog","Hound","Tricolour",8,2,9,0,0,1,1,0,0,0,0,0,0,0,2019-05-05
"63056","C1905512","981020029324651","Homie","1 year 11 months.","Male","Cat","Domestic Short Hair","White and Black",23,4,6,0,0,1,1,0,0,1,1,1,1,0,2019-05-05
"63057","D1905518","981020029167405","Orange","8 months.","Male","Dog","Mix","Black and White",8,2,9,0,0,1,1,0,0,0,0,0,0,0,2019-05-05
"63058","D1905519","981020021422495","Teddy Bear","10 months.","Male","Dog","Shep Mix","Brown, Black and White",10,4,43,0,0,1,1,0,0,1,1,1,1,0,2019-05-05
"63059","D1905520","981020027818972","Pear","8 months.","Male","Dog","Shep Mix","Black and White",8,2,9,0,0,1,1,0,0,0,0,0,0,0,2019-05-05
"63060","C1905521","981020031832591","Amberly","8 months.","Female","Cat","Domestic Short Hair","Black",8,6,143,0,0,1,1,1,2,0,0,1,2,0,2019-05-05
"63061","C1905522","","Geraldine","4 weeks.","Female","Cat","Domestic Short Hair","Grey and White",0.888888888888889,4,30,0,0,0,0,1,1,0,0,1,1,1,2019-05-05
"63062","C1905523","981020033145435","Myleigh","8 months.","Female","Cat","Domestic Short Hair","Grey and White",8,6,110,0,0,1,1,1,2,0,0,1,2,0,2019-05-05
"63063","C1905524","","Gable","4 weeks.","Male","Cat","Domestic Short Hair","Grey and White",0.888888888888889,3,29,0,0,0,0,1,1,0,0,0,0,1,2019-05-05
"63064","C1905525","981020031388159","Susie","8 months.","Female","Cat","Domestic Short Hair","Grey and White",8,6,291,0,0,1,1,1,2,0,0,1,2,0,2019-05-05
"63065","C1905526","981020031838006","Tyler","8 months.","Male","Cat","Domestic Short Hair","Grey and White",8,6,110,0,0,1,1,1,2,0,0,1,2,0,2019-05-05
"63066","C1905527","981020031275987","Tortie","8 months.","Female","Cat","Domestic Short Hair","Dilute tortoiseshell",8,6,291,0,0,1,1,1,2,0,0,1,2,0,2019-05-05
"63067","C1905528","981020031833717","Annabelle","8 months.","Female","Cat","Domestic Short Hair","Dilute calico",8,8,291,0,0,1,1,1,3,0,0,1,3,0,2019-05-05
"63068","C1905529","981020033856731","Dobby","8 months.","Female","Cat","Domestic Short Hair","Grey",8,6,167,0,0,1,1,1,2,0,0,1,2,0,2019-05-05
"63069","C1905530","981020027846613","Ayshia","1 year 0 months.","Female","Cat","Domestic Medium Hair","Brown and Black",12,2,18,0,0,1,1,0,0,0,0,0,0,0,2019-05-06
"63070","C1905518","981020027202385","Lilly","7 years 0 months.","Female","Cat","Domestic Short Hair","Grey",84,2,18,0,0,1,1,0,0,0,0,0,0,0,2019-05-06
"63071","C1905519","0A1342213D","Mr. Whiskers","7 years 3 months.","Male","Cat","Domestic Short Hair","Brown, Black and White",87,2,9,0,0,1,1,0,0,0,0,0,0,0,2019-05-06
"63072","D1905521","981020025758120","Chance","1 year 8 months.","Male","Dog","Bully Breed Mix","White and Tan",20,2,22,0,0,1,1,0,0,0,0,0,0,0,2019-05-06
"63073","D1905522","981020023270954","Rocks","8 years 3 months.","Male","Dog","Dachshund","Black and Tan",99,4,29,0,0,1,2,0,0,0,0,1,1,0,2019-05-06
"63074","C1905531","981020027805151","Jeeves","2 years 1 month.","Male","Cat","Domestic Medium Hair","Black and White",25,2,46,0,0,1,1,0,0,0,0,0,0,0,2019-05-06
"63076","C1905533","981020027802293","Kennedy","1 year 3 months.","Male","Cat","Domestic Short Hair","Grey",15,4,96,0,0,1,2,0,0,0,0,1,1,0,2019-05-06
"63077","D1905510","","HARLEY","8 years 2 months.","Male","Dog","Bully Breed Mix","Black",98,2,14,0,0,0,0,0,0,1,1,0,0,0,2019-05-06
"63079","D1905534","981020027045799","Dorita","9 months.","Female","Dog","Hound/Mix","White and Black",9,2,6,0,0,1,1,0,0,0,0,0,0,0,2019-05-08
"63080","C1905534","","Bobbin","5 weeks.","Unknown","Cat","Domestic Short Hair","Black and grey",1.11111111111111,3,38,0,0,0,0,1,1,0,0,0,0,1,2019-05-06
"63081","C1905535","981020031379191","Zipper","8 months.","Female","Cat","Domestic Short Hair","Grey Black and White",8,4,88,0,0,1,1,1,1,0,0,1,1,0,2019-05-06
"63082","D1905536","981020027808931","Shadow","11 months.","Male","Dog","Terrier/Mix","White and Black",11,2,6,0,0,1,1,0,0,0,0,0,0,0,2019-05-08
"63083","C1905537","981020031357246","Button","8 months.","Male","Cat","Domestic Short Hair","Orange and White",8,4,103,0,0,1,1,1,1,0,0,1,1,0,2019-05-06
"63084","C1905536","","Vincentia","1 year 3 months.","Female","Cat","Domestic Short Hair","Orange",15,2,21,0,0,1,1,0,0,0,0,0,0,0,2019-05-08
"63085","C1905544","981020027761335","Rain","1 year 8 months.","Female","Cat","Domestic Short Hair","Grey and White",20,2,23,0,0,1,1,0,0,0,0,0,0,0,2019-05-08
"63086","C1905545","981020025722717","Leo","3 years 8 months.","Male","Cat","Domestic Short Hair","Orange and White",44,2,48,0,0,1,1,0,0,0,0,0,0,0,2019-05-08
"63087","C1905538","981020029340098","Kurt","9 months.","Male","Cat","Domestic Short Hair","Black",9,2,16,0,0,1,1,0,0,0,0,0,0,0,2019-05-08
"63088","C1905539","981020031367737","Georgia","8 months.","Female","Cat","Domestic Short Hair","Black and Brown",8,4,288,0,0,1,1,1,1,0,0,1,1,0,2019-05-08
"63092","D1905546","981020011444834","Bocephus","7 years 8 months.","Male","Dog","Beagle","White and Tan",92,2,30,1,0,1,1,0,0,0,0,0,0,0,2019-05-08
"63093","D1905547","4C47005915","Dolly","9 years 8 months.","Female","Dog","Beagle","White and Tan",116,8,69,1,0,1,3,1,1,0,0,1,3,0,2019-05-08
"63094","D1905523","","Rocky","2 years 5 months.","Male","Dog","Beagle/Jack Russell Terrier","White and Brown",29,2,26,0,0,0,0,0,0,1,1,0,0,0,2019-05-09
"63097","C1905541","981020029314528","Agatha","1 year 3 months.","Female","Cat","Oriental Shorthair","Dilute tortoiseshell",15,4,287,0,0,1,1,1,1,0,0,1,1,0,2019-05-09
"63098","C1905542","981020029339539","Snow","8 months.","Female","Cat","Domestic Long Hair","Grey and White",8,4,59,0,0,1,1,1,1,0,0,1,1,0,2019-05-09
"63099","C1905543","981020029314588","Quinn","8 months.","Female","Cat","Domestic Short Hair","Calico",8,4,287,0,0,1,1,1,1,0,0,1,1,0,2019-05-09
"63100","C1905546","981020027833349","Hyacinth","8 months.","Female","Cat","Domestic Long Hair","Tortie",8,4,287,0,0,1,1,1,1,0,0,1,1,0,2019-05-09
"63101","C1905547","981020029372109","Gabrielle","8 months.","Female","Cat","Domestic Long Hair","Calico",8,4,287,0,0,1,1,1,1,0,0,1,1,0,2019-05-09
"63102","C1905548","981020029027724","Manila","8 months.","Female","Cat","Domestic Short Hair","Tortie",8,4,28,0,0,1,1,1,1,0,0,1,1,0,2019-05-09
"63103","D1905548","981020027795764","Portugal the Man","8 months.","Male","Dog","Labrador Retriever/Mix","Black",8,2,5,0,0,1,1,0,0,0,0,0,0,0,2019-05-09
"63104","D1905549","981020027807915","Arcade Fire","8 months.","Female","Dog","Labrador Retriever/Mix","Black",8,2,5,0,0,1,1,0,0,0,0,0,0,0,2019-05-09
"63105","D1905550","981020029331261","The Outfield","8 months.","Female","Dog","Labrador Retriever/Mix","Black",8,2,5,0,0,1,1,0,0,0,0,0,0,0,2019-05-09
"63106","D1905551","981020027810914","Passion Pit","8 months.","Female","Dog","Labrador Retriever/Mix","Black",8,2,5,0,0,1,1,0,0,0,0,0,0,0,2019-05-09
"63108","C1905717","981020027815351","The Big Cheese","6 years 2 months.","Male","Cat","Domestic Short Hair","Orange",74,2,72,0,0,1,1,0,0,0,0,0,0,0,2019-05-09
"63109","C1905550","981020029363313","Brady","8 months.","Male","Cat","Domestic Short Hair","Grey",8,4,287,0,0,1,1,1,1,0,0,1,1,0,2019-05-09
"63110","D1905552","981020027787764","Pearl","1 year 8 months.","Female","Dog","Australian Shepherd","Tricolour",20,6,29,0,0,1,3,0,0,0,0,1,2,0,2019-05-09
"63111","C1905551","981020027854159","Millicent","8 months.","Female","Cat","Domestic Long Hair","Brown",8,4,50,0,0,1,1,1,1,0,0,1,1,0,2019-05-09
"63112","C1905552","981020027791691","Genesis","8 months.","Female","Cat","Domestic Long Hair","Grey",8,4,35,0,0,1,1,1,1,0,0,1,1,0,2019-05-09
"63113","C1905553","981020031858228","Carolina","8 months.","Female","Cat","Domestic Long Hair","Torbie",8,4,287,0,0,1,1,1,1,0,0,1,1,0,2019-05-09
"63114","D1905553","981020027799020","Roxy","3 years 0 months.","Female","Dog","Rat Terrier/American Eskimo","White and Black",36,2,5,0,0,1,1,0,0,0,0,0,0,0,2019-05-09
"63115","D1905554","981020025641184","Ginger","2 years 7 months.","Female","Dog","Corgi/Jack Russell Terrier","Brown",31,2,10,0,0,1,1,0,0,0,0,0,0,0,2019-05-09
"63116","C1905554","981020025673944","Stavi","10 months.","Female","Cat","Domestic Short Hair","Black and grey",10,2,6,0,0,1,1,0,0,0,0,0,0,0,2019-05-09
"63117","C1905555","981020029046688","Jeffie","10 months.","Female","Cat","Domestic Short Hair","Grey Black and White",10,2,6,0,0,1,1,0,0,0,0,0,0,0,2019-05-09
"63118","C1905556","981020031831714","Chunk","8 months.","Male","Cat","Domestic Medium Hair","Orange",8,9,286,0,0,1,1,1,3,0,0,1,4,0,2019-05-10
"63119","C1905557","981020031366693","Jack","8 months.","Male","Cat","Domestic Short Hair","White and Grey",8,4,286,0,0,1,1,1,1,0,0,1,1,0,2019-05-10
"63120","C1905558","981020027062371","Cube","8 months.","Male","Cat","Domestic Short Hair","Orange and White",8,4,39,0,0,1,1,1,1,0,0,1,1,0,2019-05-10
"63121","D1905559","981020029320417","Retro","2 years 0 months.","Male","Dog","Shep Mix","Black and Tan",24,2,10,0,0,1,1,0,0,0,0,0,0,0,2019-05-10
"63122","R1905556","","Oreo","1 year 0 months.","Female","Rat","Fancy","Black and White",12,2,5,0,0,1,1,0,0,0,0,0,0,0,2019-05-10
"63123","R1905557","","Midnight","1 year 0 months.","Female","Rat","Fancy","Black",12,4,23,0,0,1,2,0,0,0,0,1,1,0,2019-05-10
"63124","R1905558","","S`mores","1 year 0 months.","Female","Rat","Fancy","Black and White",12,4,23,0,0,1,2,0,0,0,0,1,1,0,2019-05-10
"63126","C1905560","981020027832117","Peanut","8 months.","Male","Cat","Domestic Short Hair","Flame Point",8,4,35,0,0,1,1,1,1,0,0,1,1,0,2019-05-10
"63127","C1905561","981020029320224","Butter","8 months.","Female","Cat","Domestic Short Hair","Orange",8,4,35,0,0,1,1,1,1,0,0,1,1,0,2019-05-10
"63128","C1905562","981020027819380","Jelly","8 months.","Male","Cat","Domestic Short Hair","Black",8,4,43,0,0,1,1,1,1,0,0,1,1,0,2019-05-10
"63129","C1905559","982000402147379","Nutmeg","4 years 0 months.","Female","Cat","Domestic Short Hair","Tortie",48,2,1,0,0,0,0,0,0,1,1,0,0,0,2019-05-10
"63130","D1905563","981020015381681","Ike","5 years 3 months.","Male","Dog","Black Labrador Retriever","Black",63,4,18,0,0,1,1,0,0,1,1,1,1,0,2019-05-11
"63131","D1905564","981020027090449","Olive","3 years 2 months.","Female","Dog","Chocolate Labrador Retriever","Chocolate",38,4,10,0,0,1,1,0,0,1,1,1,1,0,2019-05-11
"63132","D1905565","","Pierre","1 year 6 months.","Male","Dog","Bully Breed Mix","Grey and White",18,2,17,0,0,0,0,0,0,1,1,0,0,0,2019-05-11
"63133","D1905560","981020029353317","Polar","2 years 0 months.","Male","Dog","Husky","White",24,2,19,0,0,1,1,0,0,0,0,0,0,0,2019-05-11
"63135","D1905566","981020027841018","Spike","1 year 6 months.","Male","Dog","Chihuahua","White",18,6,250,0,0,1,2,0,0,1,1,1,2,0,2019-05-11
"63137","H1905567","","Janis Hoplin","1 year 8 months.","Female","House Rabbit","Dutch/Lionhead","White and Grey",20,2,22,0,0,1,1,0,0,0,0,0,0,0,2019-05-11
"63139","C1905568","981020027062136","Dobby","9 months.","Male","Cat","Domestic Short Hair","Orange",9,2,9,0,0,1,1,0,0,0,0,0,0,0,2019-05-13
"63140","C1905563","981020027818168","Jessica","1 year 2 months.","Female","Cat","Domestic Short Hair","White and Grey",14,6,107,0,0,1,2,1,1,0,0,1,2,0,2019-05-13
"63141","C1905569","981020029324383","Ashlee","1 year 0 months.","Female","Cat","Domestic Short Hair","Grey and White",12,2,96,0,0,1,1,0,0,0,0,0,0,0,2019-05-13
"63142","C1905564","982126050488650","Magic","2 years 11 months.","Female","Cat","Domestic Long Hair","Black",35,2,47,0,0,1,1,0,0,0,0,0,0,0,2019-05-13
"63143","C1905565","981020029339413","Cashew","1 year 9 months.","Male","Cat","Domestic Short Hair","Orange",21,4,33,0,0,1,1,1,1,0,0,1,1,0,2019-05-13
"63144","C1905566","981020029339728","Ms. Peanut","1 year 8 months.","Female","Cat","Domestic Short Hair","Orange",20,2,23,0,0,1,1,0,0,0,0,0,0,0,2019-05-13
"63146","D1905570","","Remmy","1 year 10 months.","Male","Dog","Hound/Mix","Tricolour",22,2,1,0,0,0,0,0,0,1,1,0,0,0,2019-05-13
"63147","D1905567","981020027795207","Dallas","1 year 4 months.","Male","Dog","Boxer/Mix","Tan and White",16,7,40,0,0,1,3,0,0,0,0,1,3,0,2019-05-13
"63148","D1905561","","Zahra","15 years 1 month.","Female","Dog","Golden Retriever","Red and White",181,2,1,0,0,0,0,0,0,1,1,0,0,0,2019-05-13
"63150","D1905571","981020021914257","Hunter James","4 years 7 months.","Male","Dog","Bully Breed Mix","Grey and White",55,4,77,0,0,1,2,0,0,0,0,1,1,0,2019-05-14
"63151","C1905572","981020027732042","Morgan","6 years 0 months.","Female","Cat","Domestic Short Hair","Tortie",72,2,19,0,0,1,1,0,0,0,0,0,0,0,2019-05-14
"63152","D1905573","991001001531128","Leo","1 year 9 months.","Male","Dog","Shiba Inu","Black",21,2,0,0,0,0,0,0,0,1,1,0,0,0,2019-05-14
"63153","C1905570","981020031284123","Pepita","8 months.","Female","Cat","Domestic Short Hair","Grey",8,6,60,0,0,1,1,1,1,0,0,1,2,0,2019-05-14
"63154","C1905571","981020031363251","Panda","8 months.","Female","Cat","Domestic Short Hair","Black and White",8,4,60,0,0,1,1,1,1,0,0,1,1,0,2019-05-14
"63155","C1905573","981020031361668","Snickers","8 months.","Male","Cat","Domestic Short Hair","Black and White",8,4,63,0,0,1,1,1,1,0,0,1,1,0,2019-05-14
"63156","C1905574","981020029012509","Meese","5 years 1 month.","Male","Cat","Domestic Short Hair","Grey",61,2,35,0,1,0,0,0,0,0,0,0,0,0,2019-05-14
"63157","D1905575","981020027787755","Bucky","6 months.","Male","Dog","Hound/Boston Terrier","Black and White",6,2,4,0,0,1,1,0,0,0,0,0,0,0,2019-05-14
