"id","interaction","type","seq","date","date_end","time_int","duration"
"60286","Stray","intake",1,2018-07-17,2018-07-17,2018-07-17 UTC--2018-07-17 UTC,0
"60286","Foster","move",2,2018-07-17,2018-07-25,2018-07-17 UTC--2018-07-25 UTC,8
"60286","Stray","return",3,2018-07-25,2018-07-27,2018-07-25 UTC--2018-07-27 UTC,2
"60286","Adoption","move",4,2018-07-27,2020-03-03,2018-07-27 UTC--2020-03-03 UTC,585
"60287","Stray","intake",1,2018-07-17,2018-07-17,2018-07-17 UTC--2018-07-17 UTC,0
"60287","Reclaimed","move",2,2018-07-17,2020-03-03,2018-07-17 UTC--2020-03-03 UTC,595
"60288","Stray","intake",1,2018-07-17,2018-07-17,2018-07-17 UTC--2018-07-17 UTC,0
"60288","Foster","move",2,2018-07-17,2018-07-25,2018-07-17 UTC--2018-07-25 UTC,8
"60288","Stray","return",3,2018-07-25,2018-07-27,2018-07-25 UTC--2018-07-27 UTC,2
"60288","Adoption","move",4,2018-07-27,2020-03-03,2018-07-27 UTC--2020-03-03 UTC,585
"60289","Stray","intake",1,2018-07-17,2018-07-17,2018-07-17 UTC--2018-07-17 UTC,0
"60289","Foster","move",2,2018-07-17,2018-07-25,2018-07-17 UTC--2018-07-25 UTC,8
"60289","Stray","return",3,2018-07-25,2018-07-26,2018-07-25 UTC--2018-07-26 UTC,1
"60289","Adoption","move",4,2018-07-26,2020-03-03,2018-07-26 UTC--2020-03-03 UTC,586
"60290","Stray","intake",1,2018-07-17,2018-07-17,2018-07-17 UTC--2018-07-17 UTC,0
"60290","Reclaimed","move",2,2018-07-17,2020-03-03,2018-07-17 UTC--2020-03-03 UTC,595
"60291","Stray","intake",1,2018-07-17,2018-07-17,2018-07-17 UTC--2018-07-17 UTC,0
"60291","Foster","move",2,2018-07-17,2018-07-23,2018-07-17 UTC--2018-07-23 UTC,6
"60291","Stray","return",3,2018-07-23,2018-07-25,2018-07-23 UTC--2018-07-25 UTC,2
"60291","Adoption","move",4,2018-07-25,2020-03-03,2018-07-25 UTC--2020-03-03 UTC,587
"60293","Stray","intake",1,2018-07-17,2018-07-17,2018-07-17 UTC--2018-07-17 UTC,0
"60293","Reclaimed","move",2,2018-07-17,2019-12-23,2018-07-17 UTC--2019-12-23 UTC,524
"60293","Unable to Afford","return",3,2019-12-23,2019-12-30,2019-12-23 UTC--2019-12-30 UTC,7
"60293","Adoption","move",4,2019-12-30,2020-03-03,2019-12-30 UTC--2020-03-03 UTC,64
"60294","Stray","intake",1,2018-07-17,2018-07-17,2018-07-17 UTC--2018-07-17 UTC,0
"60294","Reclaimed","move",2,2018-07-17,2019-12-23,2018-07-17 UTC--2019-12-23 UTC,524
"60294","Unable to Afford","return",3,2019-12-23,2019-12-30,2019-12-23 UTC--2019-12-30 UTC,7
"60294","Adoption","move",4,2019-12-30,2020-03-03,2019-12-30 UTC--2020-03-03 UTC,64
"60295","Stray","intake",1,2018-07-17,2018-07-17,2018-07-17 UTC--2018-07-17 UTC,0
"60295","Reclaimed","move",2,2018-07-17,2020-03-03,2018-07-17 UTC--2020-03-03 UTC,595
"60296","Stray","intake",1,2018-07-17,2018-07-19,2018-07-17 UTC--2018-07-19 UTC,2
"60296","Foster","move",2,2018-07-19,2018-11-01,2018-07-19 UTC--2018-11-01 UTC,105
"60296","Stray","return",3,2018-11-01,2018-11-09,2018-11-01 UTC--2018-11-09 UTC,8
"60296","Adoption","move",4,2018-11-09,2020-03-03,2018-11-09 UTC--2020-03-03 UTC,480
"60297","Allergies","intake",1,2018-07-17,2018-07-25,2018-07-17 UTC--2018-07-25 UTC,8
"60297","Adoption","move",2,2018-07-25,2020-03-03,2018-07-25 UTC--2020-03-03 UTC,587
"60298","Incompatible with owner lifestyle","intake",1,2018-07-17,2018-07-31,2018-07-17 UTC--2018-07-31 UTC,14
"60298","Adoption","move",2,2018-07-31,2020-03-03,2018-07-31 UTC--2020-03-03 UTC,581
"60299","Stray","intake",1,2018-07-17,2018-08-06,2018-07-17 UTC--2018-08-06 UTC,20
"60299","Adoption","move",2,2018-08-06,2020-03-03,2018-08-06 UTC--2020-03-03 UTC,575
"60300","Stray","intake",1,2018-07-17,2018-08-04,2018-07-17 UTC--2018-08-04 UTC,18
"60300","Adoption","move",2,2018-08-04,2020-03-03,2018-08-04 UTC--2020-03-03 UTC,577
"60301","Stray","intake",1,2018-07-17,2018-07-25,2018-07-17 UTC--2018-07-25 UTC,8
"60301","Foster","move",2,2018-07-25,2018-08-27,2018-07-25 UTC--2018-08-27 UTC,33
"60301","Stray","return",3,2018-08-27,2018-08-31,2018-08-27 UTC--2018-08-31 UTC,4
"60301","Adoption","move",4,2018-08-31,2020-03-03,2018-08-31 UTC--2020-03-03 UTC,550
"60303","Unable to Afford","intake",1,2018-07-17,2018-07-24,2018-07-17 UTC--2018-07-24 UTC,7
"60303","Adoption","move",2,2018-07-24,2020-03-03,2018-07-24 UTC--2020-03-03 UTC,588
"60304","Unable to Afford","intake",1,2018-07-17,2018-07-24,2018-07-17 UTC--2018-07-24 UTC,7
"60304","Adoption","move",2,2018-07-24,2020-03-03,2018-07-24 UTC--2020-03-03 UTC,588
"60305","Unsuitable Accommodation","intake",1,2018-07-17,2018-08-18,2018-07-17 UTC--2018-08-18 UTC,32
"60305","Adoption","move",2,2018-08-18,2020-03-03,2018-08-18 UTC--2020-03-03 UTC,563
"60306","Allergies","intake",1,2018-07-17,2018-07-25,2018-07-17 UTC--2018-07-25 UTC,8
"60306","Transfer","move",2,2018-07-25,2020-03-03,2018-07-25 UTC--2020-03-03 UTC,587
"60307","Unable to Afford","intake",1,2018-07-17,2018-07-24,2018-07-17 UTC--2018-07-24 UTC,7
"60307","Adoption","move",2,2018-07-24,2020-03-03,2018-07-24 UTC--2020-03-03 UTC,588
"60309","Unsuitable Accommodation","intake",1,2018-07-18,2018-08-11,2018-07-18 UTC--2018-08-11 UTC,24
"60309","Foster","move",2,2018-08-11,2018-11-01,2018-08-11 UTC--2018-11-01 UTC,82
"60309","Stray","return",3,2018-11-01,2018-11-02,2018-11-01 UTC--2018-11-02 UTC,1
"60309","Adoption","move",4,2018-11-02,2020-03-03,2018-11-02 UTC--2020-03-03 UTC,487
"60310","Unsuitable Accommodation","intake",1,2018-07-18,2018-08-11,2018-07-18 UTC--2018-08-11 UTC,24
"60310","Foster","move",2,2018-08-11,2018-11-01,2018-08-11 UTC--2018-11-01 UTC,82
"60310","Stray","return",3,2018-11-01,2018-11-04,2018-11-01 UTC--2018-11-04 UTC,3
"60310","Adoption","move",4,2018-11-04,2020-03-03,2018-11-04 UTC--2020-03-03 UTC,485
"60311","Stray","intake",1,2018-07-18,2018-08-11,2018-07-18 UTC--2018-08-11 UTC,24
"60311","Adoption","move",2,2018-08-11,2018-08-13,2018-08-11 UTC--2018-08-13 UTC,2
"60311","Unable to Afford","return",3,2018-08-13,2018-08-17,2018-08-13 UTC--2018-08-17 UTC,4
"60311","Foster","move",4,2018-08-17,2018-08-24,2018-08-17 UTC--2018-08-24 UTC,7
"60311","Adoption","move",5,2018-08-24,2018-08-24,2018-08-24 UTC--2018-08-24 UTC,0
"60311","Stray","return",6,2018-08-24,2020-03-03,2018-08-24 UTC--2020-03-03 UTC,557
"60312","Stray","intake",1,2018-07-18,2018-08-02,2018-07-18 UTC--2018-08-02 UTC,15
"60312","Adoption","move",2,2018-08-02,2020-03-03,2018-08-02 UTC--2020-03-03 UTC,579
"60313","Incompatible with owner lifestyle","intake",1,2018-07-18,2018-07-19,2018-07-18 UTC--2018-07-19 UTC,1
"60313","Foster","move",2,2018-07-19,2018-08-08,2018-07-19 UTC--2018-08-08 UTC,20
"60313","Stray","return",3,2018-08-08,2018-09-07,2018-08-08 UTC--2018-09-07 UTC,30
"60313","Adoption","move",4,2018-09-07,2020-03-03,2018-09-07 UTC--2020-03-03 UTC,543
"60317","Stray","intake",1,2018-07-19,2018-07-29,2018-07-19 UTC--2018-07-29 UTC,10
"60317","Adoption","move",2,2018-07-29,2020-03-03,2018-07-29 UTC--2020-03-03 UTC,583
"60318","Biting","intake",1,2018-07-19,2018-07-29,2018-07-19 UTC--2018-07-29 UTC,10
"60318","Reclaimed","move",2,2018-07-29,2020-03-03,2018-07-29 UTC--2020-03-03 UTC,583
"60319","Stray","intake",1,2018-07-19,2018-08-31,2018-07-19 UTC--2018-08-31 UTC,43
"60319","Adoption","move",2,2018-08-31,2020-03-03,2018-08-31 UTC--2020-03-03 UTC,550
"60320","Stray","intake",1,2018-07-19,2018-08-07,2018-07-19 UTC--2018-08-07 UTC,19
"60320","Adoption","move",2,2018-08-07,2020-03-03,2018-08-07 UTC--2020-03-03 UTC,574
"60321","Stray","intake",1,2018-07-19,2018-08-07,2018-07-19 UTC--2018-08-07 UTC,19
"60321","Foster","move",2,2018-08-07,2018-08-20,2018-08-07 UTC--2018-08-20 UTC,13
"60321","Stray","return",3,2018-08-20,2018-09-02,2018-08-20 UTC--2018-09-02 UTC,13
"60321","Adoption","move",4,2018-09-02,2020-03-03,2018-09-02 UTC--2020-03-03 UTC,548
"60322","Incompatible with owner lifestyle","intake",1,2018-07-19,2018-07-20,2018-07-19 UTC--2018-07-20 UTC,1
"60322","Reclaimed","move",2,2018-07-20,2020-03-03,2018-07-20 UTC--2020-03-03 UTC,592
"60324","Stray","intake",1,2018-07-19,2018-08-01,2018-07-19 UTC--2018-08-01 UTC,13
"60324","Adoption","move",2,2018-08-01,2020-03-03,2018-08-01 UTC--2020-03-03 UTC,580
"60326","Stray","intake",1,2018-07-20,2018-09-05,2018-07-20 UTC--2018-09-05 UTC,47
"60326","Adoption","move",2,2018-09-05,2020-03-03,2018-09-05 UTC--2020-03-03 UTC,545
"60327","Stray","intake",1,2018-07-20,2018-08-03,2018-07-20 UTC--2018-08-03 UTC,14
"60327","Adoption","move",2,2018-08-03,2020-03-03,2018-08-03 UTC--2020-03-03 UTC,578
"60328","Stray","intake",1,2018-07-20,2018-08-05,2018-07-20 UTC--2018-08-05 UTC,16
"60328","Adoption","move",2,2018-08-05,2020-03-03,2018-08-05 UTC--2020-03-03 UTC,576
"60329","Stray","intake",1,2018-07-20,2018-07-20,2018-07-20 UTC--2018-07-20 UTC,0
"60329","Reclaimed","move",2,2018-07-20,2020-03-03,2018-07-20 UTC--2020-03-03 UTC,592
"60331","Litter relinquishment","intake",1,2018-07-20,2018-08-04,2018-07-20 UTC--2018-08-04 UTC,15
"60331","Foster","move",2,2018-08-04,2018-08-15,2018-08-04 UTC--2018-08-15 UTC,11
"60331","Stray","return",3,2018-08-15,2018-08-21,2018-08-15 UTC--2018-08-21 UTC,6
"60331","Adoption","move",4,2018-08-21,2020-03-03,2018-08-21 UTC--2020-03-03 UTC,560
"60332","Litter relinquishment","intake",1,2018-07-20,2018-08-04,2018-07-20 UTC--2018-08-04 UTC,15
"60332","Foster","move",2,2018-08-04,2018-08-15,2018-08-04 UTC--2018-08-15 UTC,11
"60332","Stray","return",3,2018-08-15,2018-08-20,2018-08-15 UTC--2018-08-20 UTC,5
"60332","Adoption","move",4,2018-08-20,2018-08-25,2018-08-20 UTC--2018-08-25 UTC,5
"60332","Incompatible with owner lifestyle","return",5,2018-08-25,2018-09-07,2018-08-25 UTC--2018-09-07 UTC,13
"60332","Adoption","move",6,2018-09-07,2020-03-03,2018-09-07 UTC--2020-03-03 UTC,543
"60333","Litter relinquishment","intake",1,2018-07-20,2018-07-25,2018-07-20 UTC--2018-07-25 UTC,5
"60333","Foster","move",2,2018-07-25,2018-08-06,2018-07-25 UTC--2018-08-06 UTC,12
"60333","Foster","move",3,2018-08-06,2018-08-06,2018-08-06 UTC--2018-08-06 UTC,0
"60333","Stray","return",4,2018-08-06,2018-08-17,2018-08-06 UTC--2018-08-17 UTC,11
"60333","Stray","return",5,2018-08-17,2018-08-24,2018-08-17 UTC--2018-08-24 UTC,7
"60333","Adoption","move",6,2018-08-24,2020-03-03,2018-08-24 UTC--2020-03-03 UTC,557
"60334","Litter relinquishment","intake",1,2018-07-20,2018-08-04,2018-07-20 UTC--2018-08-04 UTC,15
"60334","Foster","move",2,2018-08-04,2018-08-15,2018-08-04 UTC--2018-08-15 UTC,11
"60334","Stray","return",3,2018-08-15,2018-08-17,2018-08-15 UTC--2018-08-17 UTC,2
"60334","Adoption","move",4,2018-08-17,2020-03-03,2018-08-17 UTC--2020-03-03 UTC,564
"60335","Litter relinquishment","intake",1,2018-07-20,2018-07-25,2018-07-20 UTC--2018-07-25 UTC,5
"60335","Foster","move",2,2018-07-25,2018-08-06,2018-07-25 UTC--2018-08-06 UTC,12
"60335","Foster","move",3,2018-08-06,2018-08-06,2018-08-06 UTC--2018-08-06 UTC,0
"60335","Stray","return",4,2018-08-06,2018-08-17,2018-08-06 UTC--2018-08-17 UTC,11
"60335","Stray","return",5,2018-08-17,2018-08-21,2018-08-17 UTC--2018-08-21 UTC,4
"60335","Adoption","move",6,2018-08-21,2020-03-03,2018-08-21 UTC--2020-03-03 UTC,560
"60336","Litter relinquishment","intake",1,2018-07-20,2018-07-25,2018-07-20 UTC--2018-07-25 UTC,5
"60336","Foster","move",2,2018-07-25,2018-08-06,2018-07-25 UTC--2018-08-06 UTC,12
"60336","Foster","move",3,2018-08-06,2018-08-06,2018-08-06 UTC--2018-08-06 UTC,0
"60336","Stray","return",4,2018-08-06,2018-08-17,2018-08-06 UTC--2018-08-17 UTC,11
"60336","Stray","return",5,2018-08-17,2018-08-21,2018-08-17 UTC--2018-08-21 UTC,4
"60336","Adoption","move",6,2018-08-21,2020-03-03,2018-08-21 UTC--2020-03-03 UTC,560
"60337","Moving","intake",1,2018-07-20,2018-08-20,2018-07-20 UTC--2018-08-20 UTC,31
"60337","Adoption","move",2,2018-08-20,2020-03-03,2018-08-20 UTC--2020-03-03 UTC,561
"60338","Stray","intake",1,2018-07-20,2018-08-03,2018-07-20 UTC--2018-08-03 UTC,14
"60338","Adoption","move",2,2018-08-03,2020-03-03,2018-08-03 UTC--2020-03-03 UTC,578
"60339","Stray","intake",1,2018-07-20,2018-07-22,2018-07-20 UTC--2018-07-22 UTC,2
"60339","Foster","move",2,2018-07-22,2018-07-27,2018-07-22 UTC--2018-07-27 UTC,5
"60339","Foster","move",3,2018-07-27,2018-07-27,2018-07-27 UTC--2018-07-27 UTC,0
"60339","Stray","return",4,2018-07-27,2018-08-08,2018-07-27 UTC--2018-08-08 UTC,12
"60339","Stray","return",5,2018-08-08,2018-08-09,2018-08-08 UTC--2018-08-09 UTC,1
"60339","Foster","move",6,2018-08-09,2018-10-23,2018-08-09 UTC--2018-10-23 UTC,75
"60339","Stray","return",7,2018-10-23,2018-10-26,2018-10-23 UTC--2018-10-26 UTC,3
"60339","Adoption","move",8,2018-10-26,2020-03-03,2018-10-26 UTC--2020-03-03 UTC,494
"60340","Stray","intake",1,2018-07-20,2018-07-22,2018-07-20 UTC--2018-07-22 UTC,2
"60340","Foster","move",2,2018-07-22,2018-07-27,2018-07-22 UTC--2018-07-27 UTC,5
"60340","Foster","move",3,2018-07-27,2018-07-27,2018-07-27 UTC--2018-07-27 UTC,0
"60340","Stray","return",4,2018-07-27,2018-08-05,2018-07-27 UTC--2018-08-05 UTC,9
"60340","Died in care","dead",5,2018-08-05,2018-08-07,2018-08-05 UTC--2018-08-07 UTC,2
"60340","Stray","return",6,2018-08-07,2020-03-03,2018-08-07 UTC--2020-03-03 UTC,574
"60341","Stray","intake",1,2018-07-20,2018-07-22,2018-07-20 UTC--2018-07-22 UTC,2
"60341","Foster","move",2,2018-07-22,2018-07-27,2018-07-22 UTC--2018-07-27 UTC,5
"60341","Foster","move",3,2018-07-27,2018-07-27,2018-07-27 UTC--2018-07-27 UTC,0
"60341","Stray","return",4,2018-07-27,2018-08-05,2018-07-27 UTC--2018-08-05 UTC,9
"60341","Stray","return",5,2018-08-05,2018-08-09,2018-08-05 UTC--2018-08-09 UTC,4
"60341","Foster","move",6,2018-08-09,2018-08-17,2018-08-09 UTC--2018-08-17 UTC,8
"60341","Stray","return",7,2018-08-17,2018-08-18,2018-08-17 UTC--2018-08-18 UTC,1
"60341","Animal Health","dead",8,2018-08-18,2018-08-18,2018-08-18 UTC--2018-08-18 UTC,0
"60342","Stray","intake",1,2018-07-20,2018-07-22,2018-07-20 UTC--2018-07-22 UTC,2
"60342","Foster","move",2,2018-07-22,2018-07-27,2018-07-22 UTC--2018-07-27 UTC,5
"60342","Foster","move",3,2018-07-27,2018-07-27,2018-07-27 UTC--2018-07-27 UTC,0
"60342","Stray","return",4,2018-07-27,2018-08-07,2018-07-27 UTC--2018-08-07 UTC,11
"60342","Stray","return",5,2018-08-07,2018-08-08,2018-08-07 UTC--2018-08-08 UTC,1
"60342","Animal Health","dead",6,2018-08-08,2018-08-08,2018-08-08 UTC--2018-08-08 UTC,0
"60343","Stray","intake",1,2018-07-20,2018-07-22,2018-07-20 UTC--2018-07-22 UTC,2
"60343","Foster","move",2,2018-07-22,2018-07-27,2018-07-22 UTC--2018-07-27 UTC,5
"60343","Foster","move",3,2018-07-27,2018-07-27,2018-07-27 UTC--2018-07-27 UTC,0
"60343","Stray","return",4,2018-07-27,2018-08-08,2018-07-27 UTC--2018-08-08 UTC,12
"60343","Stray","return",5,2018-08-08,2018-08-09,2018-08-08 UTC--2018-08-09 UTC,1
"60343","Foster","move",6,2018-08-09,2018-10-23,2018-08-09 UTC--2018-10-23 UTC,75
"60343","Stray","return",7,2018-10-23,2018-10-26,2018-10-23 UTC--2018-10-26 UTC,3
"60343","Adoption","move",8,2018-10-26,2020-03-03,2018-10-26 UTC--2020-03-03 UTC,494
"60344","Stray","intake",1,2018-07-20,2018-07-23,2018-07-20 UTC--2018-07-23 UTC,3
"60344","Transfer","move",2,2018-07-23,2020-03-03,2018-07-23 UTC--2020-03-03 UTC,589
"60345","Stray","intake",1,2018-07-20,2018-08-06,2018-07-20 UTC--2018-08-06 UTC,17
"60345","Adoption","move",2,2018-08-06,2020-03-03,2018-08-06 UTC--2020-03-03 UTC,575
"60346","Owner Deceased","intake",1,2018-07-20,2018-07-31,2018-07-20 UTC--2018-07-31 UTC,11
"60346","Foster","move",2,2018-07-31,2018-08-17,2018-07-31 UTC--2018-08-17 UTC,17
"60346","Stray","return",3,2018-08-17,2018-08-31,2018-08-17 UTC--2018-08-31 UTC,14
"60346","Foster","move",4,2018-08-31,2018-10-11,2018-08-31 UTC--2018-10-11 UTC,41
"60346","Stray","return",5,2018-10-11,2018-10-16,2018-10-11 UTC--2018-10-16 UTC,5
"60346","Foster","move",6,2018-10-16,2019-07-12,2018-10-16 UTC--2019-07-12 UTC,269
"60346","Stray","return",7,2019-07-12,2019-07-28,2019-07-12 UTC--2019-07-28 UTC,16
"60346","Adoption","move",8,2019-07-28,2020-03-03,2019-07-28 UTC--2020-03-03 UTC,219
"60347","Stray","intake",1,2018-07-20,2018-07-25,2018-07-20 UTC--2018-07-25 UTC,5
"60347","Foster","move",2,2018-07-25,2018-08-27,2018-07-25 UTC--2018-08-27 UTC,33
"60347","Stray","return",3,2018-08-27,2018-08-31,2018-08-27 UTC--2018-08-31 UTC,4
"60347","Adoption","move",4,2018-08-31,2020-03-03,2018-08-31 UTC--2020-03-03 UTC,550
"60349","Unsuitable Accommodation","intake",1,2018-07-20,2018-08-20,2018-07-20 UTC--2018-08-20 UTC,31
"60349","Adoption","move",2,2018-08-20,2020-03-03,2018-08-20 UTC--2020-03-03 UTC,561
"60351","Stray","intake",1,2018-07-20,2018-07-27,2018-07-20 UTC--2018-07-27 UTC,7
"60351","Adoption","move",2,2018-07-27,2020-03-03,2018-07-27 UTC--2020-03-03 UTC,585
"60352","Stray","intake",1,2018-07-20,2018-07-28,2018-07-20 UTC--2018-07-28 UTC,8
"60352","Adoption","move",2,2018-07-28,2020-03-03,2018-07-28 UTC--2020-03-03 UTC,584
"60353","Police Assist","intake",1,2018-07-21,2018-07-26,2018-07-21 UTC--2018-07-26 UTC,5
"60353","Reclaimed","move",2,2018-07-26,2020-03-03,2018-07-26 UTC--2020-03-03 UTC,586
"60354","Abandoned","intake",1,2018-07-21,2018-07-31,2018-07-21 UTC--2018-07-31 UTC,10
"60354","Adoption","move",2,2018-07-31,2020-03-03,2018-07-31 UTC--2020-03-03 UTC,581
"60355","Stray","intake",1,2018-07-21,2018-08-01,2018-07-21 UTC--2018-08-01 UTC,11
"60355","Adoption","move",2,2018-08-01,2020-03-03,2018-08-01 UTC--2020-03-03 UTC,580
"60356","Stray","intake",1,2018-07-21,2018-07-31,2018-07-21 UTC--2018-07-31 UTC,10
"60356","Adoption","move",2,2018-07-31,2020-03-03,2018-07-31 UTC--2020-03-03 UTC,581
"60357","Stray","intake",1,2018-07-21,2018-07-23,2018-07-21 UTC--2018-07-23 UTC,2
"60357","Reclaimed","move",2,2018-07-23,2018-08-20,2018-07-23 UTC--2018-08-20 UTC,28
"60357","Allergies","return",3,2018-08-20,2018-08-21,2018-08-20 UTC--2018-08-21 UTC,1
"60357","Adoption","move",4,2018-08-21,2020-03-03,2018-08-21 UTC--2020-03-03 UTC,560
"60358","Police Assist","intake",1,2018-07-22,2018-07-23,2018-07-22 UTC--2018-07-23 UTC,1
"60358","Reclaimed","move",2,2018-07-23,2018-07-27,2018-07-23 UTC--2018-07-27 UTC,4
"60358","Stray","return",3,2018-07-27,2018-07-28,2018-07-27 UTC--2018-07-28 UTC,1
"60358","Reclaimed","move",4,2018-07-28,2019-09-10,2018-07-28 UTC--2019-09-10 UTC,409
"60358","Reclaimed","move",5,2019-09-10,2019-09-10,2019-09-10 UTC--2019-09-10 UTC,0
"60358","Stray","return",6,2019-09-10,2020-03-03,2019-09-10 UTC--2020-03-03 UTC,175
"60359","Stray","intake",1,2018-07-22,2018-08-09,2018-07-22 UTC--2018-08-09 UTC,18
"60359","Adoption","move",2,2018-08-09,2020-03-03,2018-08-09 UTC--2020-03-03 UTC,572
"60361","Litter relinquishment","intake",1,2018-07-23,2018-08-01,2018-07-23 UTC--2018-08-01 UTC,9
"60361","Foster","move",2,2018-08-01,2018-08-19,2018-08-01 UTC--2018-08-19 UTC,18
"60361","Stray","return",3,2018-08-19,2018-08-21,2018-08-19 UTC--2018-08-21 UTC,2
"60361","Adoption","move",4,2018-08-21,2020-03-03,2018-08-21 UTC--2020-03-03 UTC,560
"60362","Litter relinquishment","intake",1,2018-07-23,2018-07-24,2018-07-23 UTC--2018-07-24 UTC,1
"60362","Transfer","move",2,2018-07-24,2020-03-03,2018-07-24 UTC--2020-03-03 UTC,588
"60365","Stray","intake",1,2018-07-23,2018-07-31,2018-07-23 UTC--2018-07-31 UTC,8
"60365","Transfer","move",2,2018-07-31,2020-03-03,2018-07-31 UTC--2020-03-03 UTC,581
"60366","Abandoned","intake",1,2018-07-23,2018-07-30,2018-07-23 UTC--2018-07-30 UTC,7
"60366","Foster","move",2,2018-07-30,2018-09-21,2018-07-30 UTC--2018-09-21 UTC,53
"60366","Stray","return",3,2018-09-21,2018-10-12,2018-09-21 UTC--2018-10-12 UTC,21
"60366","Adoption","move",4,2018-10-12,2020-03-03,2018-10-12 UTC--2020-03-03 UTC,508
"60368","Stray","intake",1,2018-07-23,2018-07-26,2018-07-23 UTC--2018-07-26 UTC,3
"60368","Foster","move",2,2018-07-26,2018-08-04,2018-07-26 UTC--2018-08-04 UTC,9
"60368","Stray","return",3,2018-08-04,2018-08-07,2018-08-04 UTC--2018-08-07 UTC,3
"60368","Adoption","move",4,2018-08-07,2020-03-03,2018-08-07 UTC--2020-03-03 UTC,574
"60369","Stray","intake",1,2018-07-23,2018-07-31,2018-07-23 UTC--2018-07-31 UTC,8
"60369","Transfer","move",2,2018-07-31,2020-03-03,2018-07-31 UTC--2020-03-03 UTC,581
"60370","Unsuitable Accommodation","intake",1,2018-07-23,2018-07-25,2018-07-23 UTC--2018-07-25 UTC,2
"60370","Transfer","move",2,2018-07-25,2020-03-03,2018-07-25 UTC--2020-03-03 UTC,587
"60372","Stray","intake",1,2018-07-24,2018-07-28,2018-07-24 UTC--2018-07-28 UTC,4
"60372","Foster","move",2,2018-07-28,2018-09-18,2018-07-28 UTC--2018-09-18 UTC,52
"60372","Stray","return",3,2018-09-18,2018-09-21,2018-09-18 UTC--2018-09-21 UTC,3
"60372","Adoption","move",4,2018-09-21,2020-03-03,2018-09-21 UTC--2020-03-03 UTC,529
"60373","Stray","intake",1,2018-07-24,2018-07-26,2018-07-24 UTC--2018-07-26 UTC,2
"60373","Foster","move",2,2018-07-26,2018-08-04,2018-07-26 UTC--2018-08-04 UTC,9
"60373","Stray","return",3,2018-08-04,2018-08-07,2018-08-04 UTC--2018-08-07 UTC,3
"60373","Adoption","move",4,2018-08-07,2020-03-03,2018-08-07 UTC--2020-03-03 UTC,574
"60374","Stray","intake",1,2018-07-24,2018-07-26,2018-07-24 UTC--2018-07-26 UTC,2
"60374","Foster","move",2,2018-07-26,2018-08-04,2018-07-26 UTC--2018-08-04 UTC,9
"60374","Stray","return",3,2018-08-04,2018-08-07,2018-08-04 UTC--2018-08-07 UTC,3
"60374","Adoption","move",4,2018-08-07,2018-08-25,2018-08-07 UTC--2018-08-25 UTC,18
"60374","Incompatible with owner lifestyle","return",5,2018-08-25,2018-09-02,2018-08-25 UTC--2018-09-02 UTC,8
"60374","Adoption","move",6,2018-09-02,2020-03-03,2018-09-02 UTC--2020-03-03 UTC,548
"60375","Stray","intake",1,2018-07-24,2018-08-12,2018-07-24 UTC--2018-08-12 UTC,19
"60375","Adoption","move",2,2018-08-12,2020-03-03,2018-08-12 UTC--2020-03-03 UTC,569
"60376","Stray","intake",1,2018-07-24,2018-08-07,2018-07-24 UTC--2018-08-07 UTC,14
"60376","Adoption","move",2,2018-08-07,2020-03-03,2018-08-07 UTC--2020-03-03 UTC,574
"60378","Animal Health","intake",1,2018-07-24,2018-09-14,2018-07-24 UTC--2018-09-14 UTC,52
"60378","Foster","move",2,2018-09-14,2018-09-20,2018-09-14 UTC--2018-09-20 UTC,6
"60378","Stray","return",3,2018-09-20,2018-10-02,2018-09-20 UTC--2018-10-02 UTC,12
"60378","Adoption","move",4,2018-10-02,2018-12-11,2018-10-02 UTC--2018-12-11 UTC,70
"60378","Incompatible with owner lifestyle","return",5,2018-12-11,2018-12-21,2018-12-11 UTC--2018-12-21 UTC,10
"60378","Adoption","move",6,2018-12-21,2020-03-03,2018-12-21 UTC--2020-03-03 UTC,438
"60379","Stray","intake",1,2018-07-24,2018-08-12,2018-07-24 UTC--2018-08-12 UTC,19
"60379","Adoption","move",2,2018-08-12,2020-03-03,2018-08-12 UTC--2020-03-03 UTC,569
"60380","Stray","intake",1,2018-07-24,2018-08-10,2018-07-24 UTC--2018-08-10 UTC,17
"60380","Adoption","move",2,2018-08-10,2020-03-03,2018-08-10 UTC--2020-03-03 UTC,571
"60381","Stray","intake",1,2018-07-24,2018-08-10,2018-07-24 UTC--2018-08-10 UTC,17
"60381","Adoption","move",2,2018-08-10,2020-03-03,2018-08-10 UTC--2020-03-03 UTC,571
"60382","Stray","intake",1,2018-07-24,2018-08-17,2018-07-24 UTC--2018-08-17 UTC,24
"60382","Adoption","move",2,2018-08-17,2020-03-03,2018-08-17 UTC--2020-03-03 UTC,564
"60384","Incompatible with owner lifestyle","intake",1,2018-07-24,2018-09-09,2018-07-24 UTC--2018-09-09 UTC,47
"60384","Adoption","move",2,2018-09-09,2020-03-03,2018-09-09 UTC--2020-03-03 UTC,541
"60388","Stray","intake",1,2018-07-25,2018-08-11,2018-07-25 UTC--2018-08-11 UTC,17
"60388","Adoption","move",2,2018-08-11,2020-03-03,2018-08-11 UTC--2020-03-03 UTC,570
"60389","Stray","intake",1,2018-07-25,2018-11-20,2018-07-25 UTC--2018-11-20 UTC,118
